"ID Produit Sellsy";Catégorie;Unité;"Tarif -20%";"Tarif -35%";"Tarif -40%";"Tarif 10%";"Tarif plein";Référence;"Nom commercial";"Prix référence HT";Description; lien; image
1133;CCRLX;m2;36,36;29,54;27,27;40,91;45,45;CCO2FL61P;"CAOUTCHOUC ROULEAU 2 FACES LISSES NOIR 1 PLI - 1.40x10m - Ep.6mm";45,45;
1134;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;FICHETECHNIQUEM67;"FICHE TECHNIQUE M67";0,00;
1135;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;FICHETECHNIQUEMR12;"FICHE TECHNIQUE MR12";0,00;
1136;CCTAPIS;PIECE;62,74;50,97;47,05;70,58;78,42;MOUSLXB100X170D280;"MOUSSE LATEX BLEU EU - D280KG - 100x170cm - Ep.40mm";78,42;
1137;CCTAPIS;PIECE;62,74;50,97;47,05;70,58;78,42;MOUSLXB100X175D280;"MOUSSE LATEX BLEU EU - D280KG - 100x175cm - Ep.40mm";78,42;
1138;COCOTAPIS;PIECE;9,22;7,49;6,92;10,38;11,53;COCON4060CERFS;"COCO NATUREL/LATEX CERFS - 40x60cm - Ep.15mm";11,53;
1139;TEXTTAPIS;PIECE;5,77;4,69;4,33;6,49;7,21;BOSTON4060HOMEAUT;"BOSTON HOME AUTOMNE - 40x60cm - Ep.5mm";7,21;
113;PLAACCESS;ML;22,23;18,06;16,67;25,01;27,79;EHA917BORNJGC;"EHA917 BORDURES POUR LONGUEUR NOIR/JAUNE";27,79;
1140;COCOTAPIS;PIECE;9,25;7,51;6,94;10,40;11,56;COCON4060TEXTHOMFL;"COCO NATUREL/LATEX TEXTE HOME FLEUR - 40x60cm - Ep.15mm";11,56;
1141;COCOTAPIS;PIECE;8,05;6,54;6,04;9,05;10,06;COCON4575DLARABESQ;"COCO NATUREL/LATEX ARABESQ.ROUGE DEMI-LUNE-45x75cm-Ep.15mm";10,06;
1142;COCOTAPIS;PIECE;11,58;9,41;8,69;13,03;14,48;COCON4575GRAPHNOIR;"COCO NATUREL/LATEX GRAPHIQUE NOIR - 45x75cm - Ep.15mm";14,48;
1143;COCOTAPIS;PIECE;11,58;9,41;8,69;13,03;14,48;COCON4575GRAPHBEIG;"COCO NATUREL/LATEX GRAPHIQUE BEIGE -45x75cm-Ep15mm";14,48;
1144;COCOTAPIS;PIECE;9,22;7,49;6,92;10,38;11,53;COCON4060POTCAC;"COCO NATUREL/LATEX POTS CACTUS - 40x60cm - Ep.15mm";11,53;
1145;COCOTAPIS;PIECE;10,14;8,24;7,61;11,41;12,68;COCOB4060GEO;"COCO BLANCHI/LATEX GEOMETRIE - 40x60cm - Ep.15mm";12,68;
1146;COCOTAPIS;PIECE;11,58;9,41;8,69;13,03;14,48;COCON4550FORMCHAT;"COCO NATUREL/LATEX ""FORME CHAT"" - 45x50cm - Ep.15mm";14,48;
1147;COCOTAPIS;PIECE;13,08;10,63;9,81;14,72;16,35;COCOB6060RDFLEUR;"COCO BLANCHI/LATEX FLEURS ROND - D60cm - Ep.15mm";16,35;
1148;COCOTAPIS;PIECE;9,22;7,49;6,92;10,38;11,53;COCON4060LOVELY;"COCO NATUREL/LATEX LOVELY - 40x60cm - Ep.15mm";11,53;
1149;COCOTAPIS;PIECE;9,22;7,49;6,92;10,38;11,53;COCON4060COOL;"COCO NATUREL/LATEX COOL - 40x60cm - Ep.15mm";11,53;
114;PLAACCESS;ML;19,38;15,74;14,53;21,80;24,22;EHA917BORNJPC;"EHA917 BORDURES POUR LARGEUR NOIR/JAUNE";24,22;
1150;COCOTAPIS;PIECE;5,26;4,28;3,95;5,92;6,58;CUBAN4060ROSACE;"CUBA RECTANGULAIRE ROSACE - 40x60cm - Ep.8mm";6,58;
1151;COCOTAPIS;PIECE;7,39;6,01;5,54;8,32;9,24;CUBAN4575ROSACE;"CUBA RECTANGULAIRE ROSACE - 45x75cm - Ep.8mm";9,24;
1152;CCTAPIS;PIECE;73,03;59,34;54,77;82,16;91,29;MOUSLTXAP100X175;"MOUSSE LATEX BLEU EU AVEC PENTE - D220KG - 100x175cm - Ep. 70/30mm";91,29;
1153;PLATAPIS;"LE CARTON";121,46;98,69;91,10;136,65;151,83;TAC45114;"TAPIS ANTI-CONTAMINATION-45x114cm Ep.1.5mm le carton de 10 blocs 30 f";151,83;
1154;PLATAPIS;"LE CARTON";117,87;95,77;88,40;132,61;147,34;TAC6090;"TAPIS ANTI-CONTAMINATION -60x90cm Ep.1.5mm le carton de 10 blocs 30 f";147,34;
1155;PLATAPIS;"LE CARTON";164,95;134,02;123,71;185,57;206,19;TAC66114;"TAPIS ANTI-CONTAMINATION-66x114cm Ep.1.5mm le carton de 10 blocs 30 f";206,19;
1156;COCOTAPIS;PIECE;12,69;10,31;9,52;14,27;15,86;COCON6060RDW;"COCO NATUREL/LATEX WELCOME - D60cm - Ep.15mm";15,86;
1157;CCRLX;m2;85,25;69,26;63,94;95,90;106,56;MATELASNATURAAP;"MATELAS NATURA AVEC PENTE - largeur 1.80m - Ep. 70/30 mm";106,56;
1158;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;PLV275225ABSAURILL;"CAVALIER ABS/GR AURILLAC - 275x225mm-vern.acryl-350g/m2";0,00;
1159;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;PLV275225ABSMARCIA;"CAVALIER ABS/GR MARCIAC - 275x225mm-vern.acryl-350g/m2";0,00;
115;PLARLX;m2;148,18;120,40;111,14;166,71;185,23;EHA93LG10;"EHA 93 ROULEAU - Larg. standard - Long.10m - Ep.14mm";185,23;
1160;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;ETIQCONFOR;"ETIQUETTE POUR TAPIS CONFOR";0,00;
1161;CCRLX;m2;51,08;41,50;38,31;57,47;63,85;IDS6200NEW;"IDS6 ROULEAU NEW - Largeur 2m - Ep.6mm - à la coupe";63,85;
1162;CCDAL;PIECE;32,63;26,51;24,47;36,71;40,79;PODO4280BADHESIVE;"DALLE PODOTACTILE ADHESIVE CFL-S1 BLANCHE - 42x80cm - Ep.7 mm";40,79;
1163;CCDAL;PIECE;30,92;25,12;23,19;34,79;38,65;PODO4280GADHESIVE;"DALLE PODOTACTILE ADHESIVE CFL-S1 GRISE - 42x80 - Ep.7mm";38,65;
1164;CCDAL;PIECE;30,92;25,12;23,19;34,79;38,65;PODO4280JADHESIVE;"DALLE PODOTACTILE ADHESIVE CFL-S1 JAUNE - 42x80 - Ep.7mm";38,65;
1165;CCDAL;PIECE;25,78;20,95;19,34;29,01;32,23;PODO4280NADHESIVE;"DALLE PODOTACTILE ADHESIVE CFL NOIRE - 42x80cm - Ep.7mm";32,23;
1166;CCTAPIS;PIECE;28,04;22,78;21,03;31,55;35,05;BAO17100BADHESIVE7;"BANDE D'AIDE A L'ORIENTATION CFL-S1 ADHESIVE BLANC - 17x100cm -Ep.7mm";35,05;
1167;CCTAPIS;PIECE;21,19;17,22;15,89;23,84;26,49;BAO17100NADHESIVE7;"BANDE D'AIDE A L'ORIENTATION CFL-S1 ADHESIVE NOIR - 17x100cm - Ep.7mm";26,49;
1168;CCTAPIS;PIECE;20,14;16,36;15,10;22,65;25,17;BAO22100NADHESIVE5;"BANDE D'AIDE A L'ORIENTATION CFL-S1 ADHESIVE NOIR - 22x100cm - Ep.5mm";25,17;
1169;CCDAL;PIECE;27,42;22,28;20,57;30,85;34,28;BAO22100NADHESIVE8;"BANDE D'AIDE A L'ORIENTATION CFL-S1 ADHESIVE NOIR - 22x100cm - Ep.8mm";34,28;
116;PLARLX;m2;186,68;151,68;140,01;210,02;233,35;EHA93LG-10;"EHA 93 ROULEAU - Larg. standard - Long.";233,35;
1170;TEXTRLX;PIECE;9,20;7,48;6,90;10,35;11,50;PREMIUMRL112002;"PREMIUM COUPON GRIS ANTHRACITE - 1x1,20m - Ep.6mm";11,50;
1171;CCTAPIS;PIECE;73,03;59,34;54,77;82,16;91,29;MOUSLTXAP115X175;"MOUSSE LATEX BLEU EU AVEC PENTE - D220KG - 115x175cm - Ep. 70/30mm";91,29;
1172;TEXTTAPIS;PIECE;376,39;305,82;282,29;423,44;470,49;CLEANGRAT15030002;"CLEANGRAT GRIS ANTHRACITE - 150x300cm";470,49;
1173;CCRLX;m2;44,26;35,96;33,20;49,80;55,33;CHECKER140N6L-10M;"CHECKER CFL-S1 NOIR ROULEAU";55,33;
1174;CCRLX;m2;19,54;15,87;14,65;21,98;24,42;CHECKER140N3L-10M;"CHECKER NOIR ROULEAU";24,42;
1175;CCRLX;m2;25,21;20,48;18,91;28,36;31,51;CHECKER140G3L-10M;"CHECKER GRIS ROULEAU";31,51;
1176;CCRLX;m2;35,11;28,53;26,33;39,50;43,89;CCO2FL6L-10M;"CAOUTCHOUC 2 FACES LISSES NOIR RL";43,89;
1177;CCRLX;m2;13,10;10,65;9,83;14,74;16,38;FINES120NNL-10M;"FINES STRIES NOIR ROULEAU";16,38;
1178;ACCESSOIRE;PIECE;0,00;0,00;0,00;0,00;0,00;EAUDEMINERALISEE;"EAU DEMINERALISEE CHATIOT ELEVATEUR Bidon de 5L";0,00;
1179;CCRLX;m2;78,75;63,99;59,06;88,60;98,44;ZIGZAGNG_2ND_CHOIX;"ZIG ZAG ROULEAU GROOVE NG 2ND CHOIX";98,44;
117;PLARLX;m2;94,00;76,38;70,50;105,75;117,50;EHA95050LG10;"EHA 950 ROULEAU NOIR - Larg. standard - Long.10m - Ep.12.5mm";117,50;
1180;CCTAPIS;PIECE;36,71;29,83;27,53;41,30;45,89;M65;"M65 CAILLEBOTIS NOIR - 100x150cm - Ep.17mm";45,89;
1181;CCRLX;m2;13,53;10,99;10,15;15,22;16,91;FINES100NMN-10M;"FINES STRIES ROULEAU";16,91;
1182;COCOTAPIS;PIECE;9,80;7,96;7,35;11,03;12,25;COCOBOUCLE4060;"COCO NATUREL BOUCLE - 40x60cm - Ep.22mm";12,25;
1183;COCOTAPIS;PIECE;13,53;10,99;10,15;15,22;16,91;COCOBOUCLE4575;"COCO NATUREL BOUCLE - 45x75cm - Ep.22mm";16,91;
1184;TEXTTAPIS;PIECE;45,78;37,20;34,34;51,51;57,23;BAUGES10015002;"BAUGES ANTHRACITE - 100x150cm - Ep. 8mm";57,23;
1185;TEXTTAPIS;PIECE;14,64;11,90;10,98;16,47;18,30;BAUGES608002;"BAUGES ANTHRACITE - 60x80cm - Ep. 8mm";18,30;
1186;TEXTTAPIS;PIECE;29,30;23,81;21,98;32,97;36,63;BAUGES8012002;"BAUGES ANTHRACITE - 80x120cm - Ep. 8mm";36,63;
1187;TEXTTAPIS;PIECE;36,30;29,50;27,23;40,84;45,38;CEVENNES609031;"CEVENNES GRIS CLAIR - 60x90cm - Ep. 8mm";45,38;
1188;TEXTTAPIS;PIECE;90,76;73,74;68,07;102,11;113,45;CEVENNES9015031;"CEVENNES GRIS CLAIR - 90x150cm - Ep. 8mm";113,45;
1189;TEXTTAPIS;PIECE;11,39;9,26;8,54;12,82;14,24;DENALI406018;"DENALI TAUPE - 40x60cm - Ep. 13,5mm";14,24;
118;PLARLX;m2;103,58;84,16;77,68;116,52;129,47;EHA95059LG10;"EHA 950 ROULEAU MARQUAGE JAUNE -Larg. stand - Long.10m - Ep.12.5mm";129,47;
1190;TEXTTAPIS;PIECE;11,39;9,26;8,54;12,82;14,24;DENALI406002;"DENALI ANTHRACITE - 40x60cm - Ep. 13,5mm";14,24;
1191;TEXTTAPIS;PIECE;11,39;9,26;8,54;12,82;14,24;DENALI406005;"DENALI BLEU - 40x60cm - Ep. 13,5mm";14,24;
1192;TEXTTAPIS;PIECE;11,39;9,26;8,54;12,82;14,24;DENALI406003;"DENALI BORDEAUX - 40x60cm - Ep. 13,5mm";14,24;
1193;TEXTTAPIS;PIECE;22,62;18,38;16,96;25,44;28,27;DENALI608018;"DENALI TAUPE - 60x80cm - Ep. 13,5mm";28,27;
1194;TEXTTAPIS;PIECE;22,62;18,38;16,96;25,44;28,27;DENALI608002;"DENALI ANTHRACITE - 60x80cm - Ep. 13,5mm";28,27;
1195;TEXTTAPIS;PIECE;22,62;18,38;16,96;25,44;28,27;DENALI608005;"DENALI BLEU - 60x80cm - Ep. 13,5mm";28,27;
1196;TEXTTAPIS;PIECE;22,62;18,38;16,96;25,44;28,27;DENALI608003;"DENALI BORDEAUX - 60x80cm - Ep. 13,5mm";28,27;
1197;TEXTTAPIS;PIECE;48,66;39,54;36,50;54,75;60,83;DENALI8012018;"DENALI TAUPE - 80x120cm - Ep. 13,5mm";60,83;
1198;TEXTTAPIS;PIECE;48,66;39,54;36,50;54,75;60,83;DENALI8012002;"DENALI ANTHRACITE - 80x120cm - Ep. 13,5mm";60,83;
1199;TEXTTAPIS;PIECE;48,66;39,54;36,50;54,75;60,83;DENALI8012005;"DENALI BLEU - 80x120cm - Ep. 13,5mm";60,83;
119;PLARLX;m2;116,36;94,54;87,27;130,91;145,45;EHA95050LG+10;"EHA 950 ROULEAU NOIR - Larg. standard - Long";145,45;
1200;TEXTTAPIS;PIECE;48,66;39,54;36,50;54,75;60,83;DENALI8012003;"DENALI BORDEAUX - 80x120cm - Ep. 13,5mm";60,83;
1201;TEXTTAPIS;PIECE;8,38;6,81;6,29;9,43;10,48;QUEYRAS406031;"QUEYRAS GRIS CLAIR - 40x60cm - Ep. 5mm";10,48;
1202;TEXTTAPIS;PIECE;8,38;6,81;6,29;9,43;10,48;QUEYRAS406010;"QUEYRAS BRUN- 40x60cm - Ep. 5mm";10,48;
1203;TEXTTAPIS;PIECE;8,38;6,81;6,29;9,43;10,48;QUEYRAS406020;"QUEYRAS NOIR - 40x60cm - Ep. 5mm";10,48;
1204;TEXTTAPIS;PIECE;8,38;6,81;6,29;9,43;10,48;QUEYRAS406004;"QUEYRAS ROUGE - 40x60cm - Ep. 5mm";10,48;
1205;TEXTTAPIS;PIECE;15,38;12,49;11,53;17,30;19,22;QUEYRAS608031;"QUEYRAS GRIS CLAIR - 60x80cm - Ep. 5mm";19,22;
1206;TEXTTAPIS;PIECE;15,38;12,49;11,53;17,30;19,22;QUEYRAS608010;"QUEYRAS BRUN- 60x80cm - Ep. 5mm";19,22;
1207;TEXTTAPIS;PIECE;15,38;12,49;11,53;17,30;19,22;QUEYRAS608020;"QUEYRAS NOIR - 60x80cm - Ep. 5mm";19,22;
1208;TEXTTAPIS;PIECE;15,38;12,49;11,53;17,30;19,22;QUEYRAS608004;"QUEYRAS ROUGE - 60x80cm - Ep. 5mm";19,22;
1209;TEXTTAPIS;PIECE;31,69;25,75;23,77;35,65;39,61;QUEYRAS8012031;"QUEYRAS GRIS CLAIR - 80x120cm - Ep. 5mm";39,61;
120;PLARLX;m2;104,42;84,84;78,31;117,47;130,52;EHA96LG10;"EHA 96 ROULEAU - Larg.standard - Long.10m - Ep.12mm - au m2";130,52;
1210;TEXTTAPIS;PIECE;31,69;25,75;23,77;35,65;39,61;QUEYRAS8012010;"QUEYRAS BRUN- 80x120cm - Ep. 5mm";39,61;
1211;TEXTTAPIS;PIECE;31,69;25,75;23,77;35,65;39,61;QUEYRAS8012020;"QUEYRAS NOIR - 80x120cm - Ep. 5mm";39,61;
1212;TEXTTAPIS;PIECE;31,69;25,75;23,77;35,65;39,61;QUEYRAS8012004;"QUEYRAS ROUGE - 80x120cm - Ep. 5mm";39,61;
1213;TEXTTAPIS;PIECE;29,69;24,12;22,27;33,40;37,11;ROCKY406002;"ROCKY ANTHRACITE - 40x60cm - Ep. 12mm";37,11;
1214;TEXTTAPIS;PIECE;39,93;32,44;29,95;44,92;49,91;ROCKY457502;"ROCKY ANTHRACITE - 45x75cm - Ep. 12mm";49,91;
1215;TEXTTAPIS;PIECE;65,29;53,05;48,97;73,45;81,61;ROCKY6010002;"ROCKY ANTHRACITE - 60x100cm - Ep. 12mm";81,61;
1216;TEXTTAPIS;PIECE;41,31;33,57;30,98;46,48;51,64;VANOISE12018002;"VANOISE GRIS - 120x180cm - Ep. 4,5mm";51,64;
1217;TEXTTAPIS;PIECE;41,31;33,57;30,98;46,48;51,64;VANOISE12018005;"VANOISE BLEU - 120x180cm - Ep. 4,5mm";51,64;
1218;TEXTTAPIS;PIECE;41,31;33,57;30,98;46,48;51,64;VANOISE12018010;"VANOISE BRUN - 120x180cm - Ep. 4,5mm";51,64;
1219;TEXTTAPIS;PIECE;3,86;3,13;2,89;4,34;4,82;VANOISE406002;"VANOISE GRIS - 40x60cm - Ep. 4,5mm";4,82;
121;PLARLX;m2;125,10;101,65;93,83;140,74;156,38;EHA96LG-10;"EHA 96 ROULEAU - Larg.standard - Long.";156,38;
1220;TEXTTAPIS;PIECE;3,86;3,13;2,89;4,34;4,82;VANOISE406005;"VANOISE BLEU - 40x60cm - Ep. 4,5mm";4,82;
1221;TEXTTAPIS;PIECE;3,86;3,13;2,89;4,34;4,82;VANOISE406010;"VANOISE BRUN - 40x60cm - Ep. 4,5mm";4,82;
1222;TEXTTAPIS;PIECE;8,28;6,73;6,21;9,32;10,35;VANOISE608002;"VANOISE GRIS - 60x80cm - Ep. 4,5mm";10,35;
1223;TEXTTAPIS;PIECE;8,28;6,73;6,21;9,32;10,35;VANOISE608005;"VANOISE BLEU - 60x80cm - Ep. 4,5mm";10,35;
1224;TEXTTAPIS;PIECE;8,28;6,73;6,21;9,32;10,35;VANOISE608010;"VANOISE BRUN - 60x80cm - Ep. 4,5mm";10,35;
1225;TEXTTAPIS;PIECE;18,35;14,91;13,76;20,65;22,94;VANOISE8012002;"VANOISE GRIS - 80x120cm - Ep. 4,5mm";22,94;
1226;TEXTTAPIS;PIECE;18,35;14,91;13,76;20,65;22,94;VANOISE8012005;"VANOISE BLEU - 80x120cm - Ep. 4,5mm";22,94;
1227;TEXTTAPIS;PIECE;18,35;14,91;13,76;20,65;22,94;VANOISE8012010;"VANOISE BRUN - 80x120cm - Ep. 4,5mm";22,94;
1228;TEXTTAPIS;PIECE;22,10;17,96;16,58;24,87;27,63;VANOISE9015002;"VANOISE GRIS - 90x150cm - Ep. 4,5mm";27,63;
1229;TEXTTAPIS;PIECE;22,10;17,96;16,58;24,87;27,63;VANOISE9015005;"VANOISE BLEU - 90x150cm - Ep. 4,5mm";27,63;
122;PLARLX;m2;147,09;119,51;110,32;165,47;183,86;EHA96LARGSPEC;"EHA 96 ROULEAU - Largeur spéciale - Ep.12mm - au m2";183,86;
1230;TEXTTAPIS;PIECE;22,10;17,96;16,58;24,87;27,63;VANOISE9015010;"VANOISE BRUN - 90x150cm - Ep. 4,5mm";27,63;
1231;TEXTTAPIS;PIECE;42,08;34,19;31,56;47,34;52,60;VERCORS10015002;"VERCORS ANTHRACITE - 100x150cm - Ep. 6,5mm";52,60;
1232;TEXTTAPIS;PIECE;6,95;5,65;5,21;7,82;8,69;VERCORS406002;"VERCORS ANTHRACITE - 40x60cm - Ep. 6,5mm";8,69;
1233;TEXTTAPIS;PIECE;13,68;11,12;10,26;15,39;17,10;VERCORS608002;"VERCORS ANTHRACITE - 60x80cm - Ep. 6,5mm";17,10;
1234;TEXTTAPIS;PIECE;26,90;21,85;20,17;30,26;33,62;VERCORS8012002;"VERCORS ANTHRACITE - 80x120cm - Ep. 6,5mm";33,62;
1235;TEXTTAPIS;PIECE;26,20;21,29;19,65;29,48;32,75;YELLOWSTONE8012020;"YELLOWSTONE ANTHRACITE - 80x120cm - Ep. 2,6mm";32,75;
1236;TEXTTAPIS;PIECE;19,72;16,02;14,79;22,19;24,65;YOSEMITE559002;"YOSEMITE GRIS FONCE - 55x90cm - Ep. 5,4mm";24,65;
1237;TEXTRLX;m2;0,00;0,00;0,00;0,00;0,00;PREMIUMRL21002;"PREMIUM ROULEAU GRIS ANTHRACITE - 2x10m - Ep.6mm - au m2";0,00;
1238;TEXTTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;APTACUISINE50120L6;"APTA TAPIS CUISINE 50x120cm - lot de 6-Cintre+PLV (plié en 2)";0,00;
1239;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;BARREDECOUPEPR;"BARRE DE COUPE POUR PRESENTOIR RAL9001 POUR RLX LARG. 1m A LA COUPE";0,00;
123;PLARLX;m2;125,10;101,65;93,83;140,74;156,38;EHA96LG+10;"EHA 96 ROULEAU - Larg.standard - Long.>10m - Ep.12mm - au m2";156,38;
1240;TEXTTAPIS;PIECE;8,38;6,81;6,29;9,43;10,48;QUEYRAS406013;"QUEYRAS PRUNE - 40x60cm - Ep. 5mm";10,48;
1241;TEXTTAPIS;PIECE;8,38;6,81;6,29;9,43;10,48;QUEYRAS406005;"QUEYRAS BLEU - 40x60cm - Ep. 5mm";10,48;
1242;TEXTTAPIS;PIECE;15,38;12,49;11,53;17,30;19,22;QUEYRAS608013;"QUEYRAS PRUNE - 60x80cm - Ep. 5mm";19,22;
1243;TEXTTAPIS;PIECE;15,38;12,49;11,53;17,30;19,22;QUEYRAS608005;"QUEYRAS BLEU - 60x80cm - Ep. 5mm";19,22;
1244;TEXTTAPIS;PIECE;31,69;25,75;23,77;35,65;39,61;QUEYRAS8012013;"QUEYRAS PRUNE - 80x120cm - Ep. 5mm";39,61;
1245;TEXTTAPIS;PIECE;31,69;25,75;23,77;35,65;39,61;QUEYRAS8012005;"QUEYRAS BLEU - 80x120cm - Ep. 5mm";39,61;
1246;COCOTAPIS;PIECE;6,87;5,58;5,15;7,73;8,59;COCON2575MBONJOUR;"COCO NATUREL/LATEX MARCHE BONJOUR -25x75cm - Ep.15mm";8,59;
1247;TEXTTAPIS;PIECE;7,32;5,95;5,49;8,24;9,15;BAUGES406002;"BAUGES ANTHRACITE - 40x60cm - Ep. 8mm";9,15;
1248;TEXTTAPIS;PIECE;145,22;117,99;108,91;163,37;181,52;CEVENNES12018031;"CEVENNES GRIS CLAIR - 120x180cm - Ep. 8mm";181,52;
1249;TEXTRLX;m2;20,27;16,47;15,20;22,81;25,34;VANOISERL0902002;"VANOISE ROULEAU GRIS - 0.90x20m - Ep.4.5mm - au m2";25,34;
124;CCRLX;m2;17,12;13,91;12,84;19,26;21,40;CCO1FL1FIT2;"CAOUTCHOUC ROULEAU FACE LISSE + IMPR.TOILE - 1.40x10m - Ep.2mm";21,40;
1250;TEXTTAPIS;PIECE;4,41;3,58;3,31;4,96;5,51;AURILLAC406002;"AURILLAC GRIS CHINÉ - 40x60cm - Ep.6mm";5,51;
1251;TEXTTAPIS;PIECE;4,41;3,58;3,31;4,96;5,51;AURILLAC406010;"AURILLAC MARRON - 40x60cm - Ep.6mm";5,51;
1252;COCOTAPIS;PIECE;9,33;7,58;7,00;10,49;11,66;METEOREN4060;"METEORE NATUREL - 40x60cm - Ep.15mm";11,66;
1253;CCTAPIS;PIECE;9,41;7,64;7,06;10,58;11,76;MERCURE4575;"MERCURE WELCOME CAOUTCH. - 45x75cm - Ep. 8mm";11,76;
1254;CCDAL;PIECE;36,34;29,52;27,25;40,88;45,42;ECOLO+10CFL_LISSE;"ECOLO PLUS CFL-S1 CONNECTABLE - GRIS LISSE - 500x500 mm - Ep 10 mm";45,42;
1255;CCDAL;PIECE;42,54;34,57;31,91;47,86;53,18;ECOLO+15CFL_LISSE;"ECOLO PLUS CFL-S1 CONNECTABLE - GRIS LISSE - 500x500 mm - Ep 10 mm";53,18;
1256;CCRLX;m2;33,46;27,19;25,10;37,65;41,83;SPORTNEIGE6GFN;"SPORTNEIGE EFL ROULEAU GRIS FONCE/NOIR - 1.50x20 m - Ep.6mm";41,83;
1257;CCRLX;m2;47,45;38,55;35,59;53,38;59,31;CCN2FL4L-10M;"CC ROULEAU 2 FACES LISSES NITRILE NOIR";59,31;
1258;COCOTAPIS;PIECE;7,83;6,36;5,87;8,81;9,79;SATURNE4060WELCOME;"COCO NATUREL BORDE SATURNE WELCOME - 40x60cm - Ep.15mm";9,79;
1259;COCOTAPIS;PIECE;7,83;6,36;5,87;8,81;9,79;SATURNE4060FEUILLA;"COCO NATUREL BORDE SATURNE FEUILLAGE - 40x60cm - Ep.15mm";9,79;
125;CCRLX;m2;17,10;13,90;12,83;19,24;21,38;CCO2FL3;"CAOUTCHOUC ROULEAU 2 FACES LISSES NOIR - 1.40x10m - Ep.3mm";21,38;
1260;CCDAL;PIECE;0,00;0,00;0,00;0,00;0,00;ECOVERCLIP10CFL_L;"ECOVERCLIP CFL-S1 CONNECTABLE - GRIS LISSE - 500x500 mm - Ep 10 mm";0,00;
1261;CCDAL;PIECE;0,00;0,00;0,00;0,00;0,00;ECOVERCLIP15CFL_L;"ECOVERCLIP CFL-S1 CONNECTABLE - GRIS LISSE - 500x500 mm - Ep 15 mm";0,00;
1262;COCOTAPIS;PIECE;10,14;8,24;7,61;11,41;12,68;COCOB4060AMAZONIE;"COCO BLANCHI/LATEX AMAZONIE - 40x60cm - Ep.15mm";12,68;
1263;COCOTAPIS;PIECE;9,22;7,49;6,92;10,38;11,53;COCON4060OURS;"COCO NATUREL/LATEX OURS - 40x60cm - Ep.15mm";11,53;
1264;COCOTAPIS;PIECE;9,22;7,49;6,92;10,38;11,53;COCON4060CRANE;"COCO NATUREL/LATEX CRANE - 40x60cm - Ep.15mm";11,53;
1265;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;GAINEKRAFT360;"GAINE KRAFT 360 + 105x200mm - 2 couches";0,00;
1266;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;GAINEKRAFT230;"GAINE KRAFT 230 + 65x200mm - 2 couches";0,00;
1267;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;GAINEKRAFT180;"GAINE KRAFT 180 + 70x200mm - 2 couches";0,00;
1268;LOGO;PIECE;0,53;0,43;0,40;0,59;0,66;LOGOLABELLINLOCATI;"LABEL LIN LOCATION - MT";0,66;
1269;CCTAPIS;PIECE;62,74;50,97;47,05;70,58;78,42;MOUSLXB115175D280;"MOUSSE LATEX BLEU EU - D280 KG - 115x175cm - Ep.40 mm";78,42;
126;CCRLX;m2;19,54;15,87;14,65;21,98;24,42;CHECKER140N3;"CHECKER ROULEAU NOIR - 1.40x10m - Ep.3 mm";24,42;
1270;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;PLV275225ABSVANOIS;"CAVALIER ABS ECOLO + VANOISE/DENALI/QUEYRAS - 275x225mm-350g/m2";0,00;
1271;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;PLV275225ABSVERCOR;"CAVALIER ABS/GR ECOLO + YOSEMITE/VERCORS - 275x225mm-350g/m2";0,00;
1272;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;PLV275225GRBAUGES;"CAVALIER GR ECOLO + BAUGES - 275x225mm-350g/m2";0,00;
1273;RONDELLES;"LE CARTON";0,00;0,00;0,00;0,00;0,00;ROND_D100_SAC_LP20;"SAC. DE 10 ROND.100 UNIVERSELLE - 43708B2 / 20 sachets Bio";0,00;
1274;RONDELLES;"LE CARTON";0,00;0,00;0,00;0,00;0,00;ROND_D70_2NSACLP20;"SAC. DE 10 ROND.70 UNIVER.2 OREILLES - 43723B2 / 20 sachets Bio";0,00;
1275;RONDELLES;"LE CARTON";0,00;0,00;0,00;0,00;0,00;ROND_D70_SAC_LP20;"SAC. DE 10 ROND.70 UNIVERSELLE - 43719B3 / 20 sachets  Bio";0,00;
1276;RONDELLES;"LE CARTON";0,00;0,00;0,00;0,00;0,00;ROND_D85_2NSACLP20;"SAC. DE 10 ROND.85 UNIVER.2 OREILLES - 43713B2 / 20 sachets Bio";0,00;
1277;RONDELLES;"LE CARTON";0,00;0,00;0,00;0,00;0,00;ROND_D85_SAC_LP20;"SAC. DE 10 ROND.85 UNIVERSELLE - 43718B3 / 20 sachets Bio";0,00;
